"DATE","TIME","C0ppb","CO_sd","Number","Other","Center"
2010-09-21,"01:00:01",171.466666666667,9.62823648718224,60,0,2010-09-21 01:29:31
2010-09-21,"02:00:01",191.881666666667,14.8412331214415,60,0,2010-09-21 02:29:31
2010-09-21,"03:00:01",208.175,15.3123593040925,60,0,2010-09-21 03:29:31
2010-09-21,"04:00:01",205.985106382979,6.99785615380212,47,13,2010-09-21 04:36:01
2010-09-21,"05:00:01",196.021666666667,16.7183659454806,60,0,2010-09-21 05:29:31
2010-09-21,"06:00:01",215.305,12.6160836948956,60,0,2010-09-21 06:29:31
2010-09-21,"07:00:01",191.846666666667,13.9426363125713,60,0,2010-09-21 07:29:31
2010-09-21,"08:00:01",165.468085106383,5.75175233725524,47,13,2010-09-21 08:36:01
2010-09-21,"09:00:01",143.94,11.5448014568448,60,0,2010-09-21 09:29:31
2010-09-21,"10:00:01",129.35,6.92872918619231,60,0,2010-09-21 10:29:31
2010-09-21,"11:00:01",125.116666666667,7.24141026312348,60,0,2010-09-21 11:29:31
2010-09-21,"12:00:01",114.067391304348,4.52352145753854,46,14,2010-09-21 12:36:28
2010-09-21,"13:00:01",104.711666666667,3.52107897882755,60,0,2010-09-21 13:29:31
2010-09-21,"14:00:01",99.5783333333333,3.93429474509002,60,0,2010-09-21 14:29:31
2010-09-21,"15:00:01",91.91,3.17915349568915,60,0,2010-09-21 15:29:31
2010-09-21,"16:00:01",88.8446808510638,3.77899276381593,47,13,2010-09-21 16:36:01
2010-09-21,"17:00:01",96.4083333333333,3.89259582539557,60,0,2010-09-21 17:29:31
2010-09-21,"18:00:01",114.963333333333,6.13729821489318,60,0,2010-09-21 18:29:31
2010-09-21,"19:00:01",130.145,4.68030221391304,60,0,2010-09-21 19:29:31
2010-09-21,"20:00:01",134.51914893617,3.21738742905485,47,13,2010-09-21 20:36:01
2010-09-21,"21:00:01",133.203333333333,4.61412594020692,60,0,2010-09-21 21:29:31
2010-09-21,"22:00:01",129.246666666667,6.08685618212047,45,15,2010-09-21 22:26:41
2010-09-21,"23:00:01",129.325,4.18757747208882,60,0,2010-09-21 23:29:31
2010-09-22,"00:00:01",134.557446808511,4.65462578147668,47,13,2010-09-22 00:36:01
2010-09-22,"01:00:01",134.915,3.65364109079408,60,0,2010-09-22 01:29:31
2010-09-22,"02:00:01",136.046666666667,6.67810656882868,60,0,2010-09-22 02:29:31
2010-09-22,"03:00:01",150.538333333333,14.3072707801013,60,0,2010-09-22 03:29:31
2010-09-22,"04:00:01",169.551063829787,5.79999521515641,47,13,2010-09-22 04:36:01
2010-09-22,"05:00:01",145.526666666667,9.33239058999857,60,0,2010-09-22 05:29:31
2010-09-22,"06:00:01",131.313333333333,6.27463191348445,60,0,2010-09-22 06:29:31
2010-09-22,"07:00:01",129.275,4.25280067241836,60,0,2010-09-22 07:29:31
2010-09-22,"08:00:01",125.834042553191,4.31157575329609,47,13,2010-09-22 08:36:01
2010-09-22,"09:00:01",121.813333333333,4.13183041748691,60,0,2010-09-22 09:29:31
2010-09-22,"10:00:01",121.379310344828,6.98682365450777,58,0,2010-09-22 10:29:52
2010-09-22,"11:00:01",116.563333333333,5.25021280171355,60,0,2010-09-22 11:29:31
2010-09-22,"12:00:01",111.704255319149,3.64076899705498,47,13,2010-09-22 12:36:01
2010-09-22,"13:00:01",106.21,4.74061785288781,60,0,2010-09-22 13:29:31
2010-09-22,"14:00:01",103.286666666667,5.43776707247224,60,0,2010-09-22 14:29:31
2010-09-22,"15:00:01",100.455,4.84500179286668,60,0,2010-09-22 15:29:31
2010-09-22,"16:00:01",101.076595744681,3.59160935018403,47,13,2010-09-22 16:36:01
2010-09-22,"17:00:01",99.1533333333333,5.0252402477914,60,0,2010-09-22 17:29:31
2010-09-22,"18:00:01",115.086666666667,14.9226760296874,60,0,2010-09-22 18:29:31
2010-09-22,"19:00:01",131.69,16.6984389811377,60,0,2010-09-22 19:29:31
2010-09-22,"20:00:01",137.263829787234,4.37703619855276,47,13,2010-09-22 20:36:01
2010-09-22,"21:00:01",133.8,5.06624300461577,45,15,2010-09-22 21:26:41
2010-09-22,"22:00:01",136.95,6.95751026966848,60,0,2010-09-22 22:29:31
2010-09-22,"23:00:01",144.555,3.9852450321281,60,0,2010-09-22 23:29:31
2010-09-23,"00:00:01",151.810638297872,6.14651665376603,47,13,2010-09-23 00:36:01
2010-09-23,"01:00:01",159.161666666667,4.15504968118401,60,0,2010-09-23 01:29:31
2010-09-23,"02:00:01",173.103333333333,5.11305960566405,60,0,2010-09-23 02:29:31
2010-09-23,"03:00:01",187.541666666667,11.2719735186723,60,0,2010-09-23 03:29:31
2010-09-23,"04:00:01",198.182978723404,7.03498460024074,47,13,2010-09-23 04:36:01
2010-09-23,"05:00:01",196.018333333333,9.96865412037911,60,0,2010-09-23 05:29:31
2010-09-23,"06:00:01",204.59,58.9625468598787,60,0,2010-09-23 06:29:31
2010-09-23,"07:00:01",282.351666666667,40.3092683612492,60,0,2010-09-23 07:29:31
2010-09-23,"08:00:01",209.2,27.6958323658052,47,13,2010-09-23 08:36:01
2010-09-23,"09:00:01",166.463333333333,6.38167308880903,60,0,2010-09-23 09:29:31
2010-09-23,"10:00:01",176.068333333333,9.80702777529006,60,0,2010-09-23 10:29:31
2010-09-23,"11:00:01",148.32,6.3152707042372,60,0,2010-09-23 11:29:31
2010-09-23,"12:00:01",134.555319148936,4.26170044193621,47,13,2010-09-23 12:36:01
2010-09-23,"13:00:01",136.061666666667,4.45611716923923,60,0,2010-09-23 13:29:31
2010-09-23,"14:00:01",129.906666666667,4.36681890449247,60,0,2010-09-23 14:29:31
2010-09-23,"15:00:01",126.491666666667,6.10007756734975,60,0,2010-09-23 15:29:31
2010-09-23,"16:00:01",130.189361702128,3.82924865161466,47,13,2010-09-23 16:36:01
2010-09-23,"17:00:01",141.335,5.08886537918401,60,0,2010-09-23 17:29:31
2010-09-23,"18:00:01",154.433333333333,6.55479295893191,60,0,2010-09-23 18:29:31
2010-09-23,"19:00:01",169.668333333333,5.44499433212158,60,0,2010-09-23 19:29:31
2010-09-23,"20:00:01",174.28125,6.83918677961435,32,28,2010-09-23 20:35:04
2010-09-23,"21:00:01",179.766666666667,4.54773799860489,60,0,2010-09-23 21:29:31
2010-09-23,"22:00:01",189.501666666667,7.36191508952057,60,0,2010-09-23 22:29:31
2010-09-23,"23:00:01",197.75,15.4439006664965,60,0,2010-09-23 23:29:31
2010-09-24,"00:00:01",211.408510638298,12.7039505972378,47,13,2010-09-24 00:36:01
2010-09-24,"01:00:01",245.256666666667,36.6741277976384,60,0,2010-09-24 01:29:31
2010-09-24,"02:00:01",259.668333333333,18.1730429125275,60,0,2010-09-24 02:29:31
2010-09-24,"03:00:01",289.975,17.2893974074247,60,0,2010-09-24 03:29:31
2010-09-24,"04:00:01",292.168085106383,11.7660363534565,47,13,2010-09-24 04:36:01
2010-09-24,"05:00:01",335.856666666667,33.2520796681935,60,0,2010-09-24 05:29:31
2010-09-24,"06:00:01",324.413333333333,30.3835396263501,60,0,2010-09-24 06:29:31
2010-09-24,"07:00:01",354.953333333333,48.2153870462801,60,0,2010-09-24 07:29:31
2010-09-24,"08:00:01",250.921276595745,15.3984744610036,47,13,2010-09-24 08:36:01
2010-09-24,"09:00:01",225.083333333333,20.8958285243135,60,0,2010-09-24 09:29:31
2010-09-24,"10:00:01",227.626666666667,76.2554979772043,60,0,2010-09-24 10:29:31
2010-09-24,"11:00:01",184.631666666667,5.67466841162732,60,0,2010-09-24 11:29:31
2010-09-24,"12:00:01",161.717021276596,6.92193486235372,47,13,2010-09-24 12:36:01
2010-09-24,"13:00:01",151.775,3.06525775176342,60,0,2010-09-24 13:29:31
2010-09-24,"14:00:01",145.37,4.46774883593706,60,0,2010-09-24 14:29:31
2010-09-24,"15:00:01",142.05,3.8874635537013,60,0,2010-09-24 15:29:31
2010-09-24,"16:00:01",158.642553191489,5.88586164062187,47,13,2010-09-24 16:36:01
2010-09-24,"17:00:01",160.33,4.76350177417227,60,0,2010-09-24 17:29:31
2010-09-24,"18:00:01",173.128333333333,4.95536318485187,60,0,2010-09-24 18:29:31
2010-09-24,"19:00:01",183.882222222222,8.65041483211509,45,15,2010-09-24 19:26:41
2010-09-24,"20:00:01",197.591489361702,3.49570107338279,47,13,2010-09-24 20:36:01
2010-09-24,"21:00:01",198.35,4.52422856051688,60,0,2010-09-24 21:29:31
2010-09-24,"22:00:01",197.653333333333,5.57015249971278,60,0,2010-09-24 22:29:31
2010-09-24,"23:00:01",195.658333333333,9.51085537985397,60,0,2010-09-24 23:29:31
2010-09-25,"00:00:01",256.834042553191,17.037672792141,47,13,2010-09-25 00:36:01
2010-09-25,"01:00:01",258.961666666667,6.00900712819236,60,0,2010-09-25 01:29:31
2010-09-25,"02:00:01",260.666666666667,10.2294965110731,60,0,2010-09-25 02:29:31
2010-09-25,"03:00:01",298.753333333333,23.8056001577372,60,0,2010-09-25 03:29:31
2010-09-25,"04:00:01",301.893617021277,4.97779435420422,47,13,2010-09-25 04:36:01
2010-09-25,"05:00:01",312.115,17.9288029320496,60,0,2010-09-25 05:29:31
2010-09-25,"06:00:01",311.703333333333,17.8688249181305,60,0,2010-09-25 06:29:31
2010-09-25,"07:00:01",332.723333333333,36.0582549690418,60,0,2010-09-25 07:29:31
2010-09-25,"08:00:01",279.191489361702,6.65235590132757,47,13,2010-09-25 08:36:01
2010-09-25,"09:00:01",246.685,9.95460586693927,60,0,2010-09-25 09:29:31
2010-09-25,"10:00:01",225.5,11.4609432569481,60,0,2010-09-25 10:29:31
2010-09-25,"11:00:01",207.658333333333,10.4822900148203,60,0,2010-09-25 11:29:31
2010-09-25,"12:00:01",193.593617021277,6.33895493565191,47,13,2010-09-25 12:36:01
2010-09-25,"13:00:01",213.696666666667,7.2867645668779,60,0,2010-09-25 13:29:31
2010-09-25,"14:00:01",223.138333333333,7.63473533371126,60,0,2010-09-25 14:29:31
2010-09-25,"15:00:01",213.091666666667,15.1311586891697,60,0,2010-09-25 15:29:31
2010-09-25,"16:00:01",146.851063829787,9.35681273168579,47,13,2010-09-25 16:36:01
2010-09-25,"17:00:01",156.458333333333,6.69645217644481,60,0,2010-09-25 17:29:31
2010-09-25,"18:00:01",177.922222222222,16.2255674909706,45,15,2010-09-25 18:26:41
2010-09-25,"19:00:01",212.331666666667,7.88516073945266,60,0,2010-09-25 19:29:31
2010-09-25,"20:00:01",223.546808510638,5.17904855555492,47,13,2010-09-25 20:36:01
2010-09-25,"21:00:01",242.55,6.21702146788986,60,0,2010-09-25 21:29:31
2010-09-25,"22:00:01",230.4,6.49868304781301,60,0,2010-09-25 22:29:31
2010-09-25,"23:00:01",245.693333333333,27.1422546723843,60,0,2010-09-25 23:29:31
2010-09-26,"00:00:01",287.182978723404,12.5677004771019,47,13,2010-09-26 00:36:01
2010-09-26,"01:00:01",276.961666666667,7.76733908730494,60,0,2010-09-26 01:29:31
2010-09-26,"02:00:01",276.881666666667,4.35023832063574,60,0,2010-09-26 02:29:31
2010-09-26,"03:00:01",354.895,44.1982529948482,60,0,2010-09-26 03:29:31
2010-09-26,"04:00:01",366.585106382979,4.49318221325155,47,13,2010-09-26 04:36:01
2010-09-26,"05:00:01",353.421666666667,18.3215820838839,60,0,2010-09-26 05:29:31
2010-09-26,"06:00:01",402.688333333333,52.2957466321995,60,0,2010-09-26 06:29:31
2010-09-26,"07:00:01",465.9,52.6700562709611,59,1,2010-09-26 07:29:32
2010-09-26,"08:00:01",377.536170212766,24.1503301402577,47,13,2010-09-26 08:36:01
2010-09-26,"09:00:01",346.125,6.79692415479986,60,0,2010-09-26 09:29:31
2010-09-26,"10:00:01",320.823333333333,14.4121108049136,60,0,2010-09-26 10:29:31
2010-09-26,"11:00:01",270.221666666667,17.0092705696257,60,0,2010-09-26 11:29:31
2010-09-26,"12:00:01",241.940425531915,5.44927835567195,47,13,2010-09-26 12:36:01
2010-09-26,"13:00:01",222.243333333333,7.23218715697031,60,0,2010-09-26 13:29:31
2010-09-26,"14:00:01",225.991666666667,6.43945180493049,60,0,2010-09-26 14:29:31
2010-09-26,"15:00:01",233.92,3.78766060799485,60,0,2010-09-26 15:29:31
2010-09-26,"16:00:01",232.517021276596,7.64364809182836,47,13,2010-09-26 16:36:01
2010-09-26,"17:00:01",205.448888888889,13.9113854976651,45,15,2010-09-26 17:26:41
2010-09-26,"18:00:01",192.675,4.63759964943877,60,0,2010-09-26 18:29:31
2010-09-26,"19:00:01",200.806666666667,7.52541156409665,60,0,2010-09-26 19:29:31
2010-09-26,"20:00:01",203.041304347826,4.65759003429201,46,14,2010-09-26 20:36:21
2010-09-26,"21:00:01",199.046666666667,5.84832198639038,60,0,2010-09-26 21:29:31
2010-09-26,"22:00:01",194.823333333333,5.48499854508167,60,0,2010-09-26 22:29:31
2010-09-26,"23:00:01",218.815,12.5509919251462,60,0,2010-09-26 23:29:31
2010-09-27,"00:00:01",241.148936170213,7.72952758386632,47,13,2010-09-27 00:36:01
2010-09-27,"01:00:01",238.503333333333,15.1264384850809,60,0,2010-09-27 01:29:31
2010-09-27,"02:00:01",246.553333333333,7.55700296316673,60,0,2010-09-27 02:29:31
2010-09-27,"03:00:01",301.831666666667,27.9215031142342,60,0,2010-09-27 03:29:31
2010-09-27,"04:00:01",386.521276595745,28.9328077371047,47,13,2010-09-27 04:36:01
2010-09-27,"05:00:01",452.383333333333,12.3852039481051,60,0,2010-09-27 05:29:31
2010-09-27,"06:00:01",486.56,47.2413033876365,60,0,2010-09-27 06:29:31
2010-09-27,"07:00:01",460.145,41.0671233305191,60,0,2010-09-27 07:29:31
2010-09-27,"08:00:01",276.778723404255,32.7641236466791,47,13,2010-09-27 08:36:01
2010-09-27,"09:00:01",212.801666666667,7.03269583690801,60,0,2010-09-27 09:29:31
2010-09-27,"10:00:01",240.94,9.66914014721271,60,0,2010-09-27 10:29:31
2010-09-27,"11:00:01",221.84,6.02067623883575,60,0,2010-09-27 11:29:31
2010-09-27,"12:00:01",210.163829787234,5.06301274513054,47,13,2010-09-27 12:36:01
2010-09-27,"13:00:01",202.223333333333,7.08460653230044,60,0,2010-09-27 13:29:31
2010-09-27,"14:00:01",189.313333333333,8.11841319275889,60,0,2010-09-27 14:29:31
2010-09-27,"15:00:01",202.863333333333,6.83552452122191,60,0,2010-09-27 15:29:31
2010-09-27,"16:00:01",222.85625,13.4167429704636,32,28,2010-09-27 16:35:04
2010-09-27,"17:00:01",219.108333333333,5.3227140925222,60,0,2010-09-27 17:29:31
2010-09-27,"18:00:01",227.811666666667,6.80189633744228,60,0,2010-09-27 18:29:31
2010-09-27,"19:00:01",237.101666666667,6.39542982127629,60,0,2010-09-27 19:29:31
2010-09-27,"20:00:01",258.785416666667,4.93972131108686,48,12,2010-09-27 20:35:16
2010-09-27,"21:00:01",266.538333333333,2.68884019270779,60,0,2010-09-27 21:29:31
2010-09-27,"22:00:01",253.265,7.13042716290011,60,0,2010-09-27 22:29:31
2010-09-27,"23:00:01",240.635,10.9153262643692,60,0,2010-09-27 23:29:31
2010-09-28,"00:00:01",321.553191489362,14.6518859308998,47,13,2010-09-28 00:36:01
2010-09-28,"01:00:01",317.028333333333,7.77115683351414,60,0,2010-09-28 01:29:31
2010-09-28,"02:00:01",302.295,7.22339478385266,60,0,2010-09-28 02:29:31
2010-09-28,"03:00:01",337.326666666667,22.4582012249398,60,0,2010-09-28 03:29:31
2010-09-28,"04:00:01",349.655319148936,12.7626801143129,47,13,2010-09-28 04:36:01
2010-09-28,"05:00:01",359.152542372881,63.0147775660659,59,1,2010-09-28 05:29:24
2010-09-28,"06:00:01",393.38,83.5292393746554,60,0,2010-09-28 06:29:31
2010-09-28,"07:00:01",491.9,22.6295427902676,59,1,2010-09-28 07:29:38
2010-09-28,"08:00:01",327.887234042553,27.6856234629273,47,13,2010-09-28 08:36:01
2010-09-28,"09:00:01",310.296666666667,9.81009453584724,60,0,2010-09-28 09:29:31
2010-09-28,"10:00:01",331.986666666667,19.4414851447303,60,0,2010-09-28 10:29:31
2010-09-28,"11:00:01",297.491666666667,15.0586457138238,60,0,2010-09-28 11:29:31
2010-09-28,"12:00:01",265.693617021277,13.2381760903066,47,13,2010-09-28 12:36:01
2010-09-28,"13:00:01",254.876666666667,6.88974592202474,60,0,2010-09-28 13:29:31
2010-09-28,"14:00:01",255.236666666667,4.34003697034424,60,0,2010-09-28 14:29:31
2010-09-28,"15:00:01",252.208888888889,6.0131606506147,45,15,2010-09-28 15:26:41
2010-09-28,"16:00:01",225.436170212766,19.5972427689283,47,13,2010-09-28 16:36:01
2010-09-28,"17:00:01",208.606666666667,5.74042656735031,60,0,2010-09-28 17:29:31
2010-09-28,"18:00:01",229.081666666667,10.5016623650439,60,0,2010-09-28 18:29:31
2010-09-28,"19:00:01",255.798333333333,8.96050641098164,60,0,2010-09-28 19:29:31
2010-09-28,"20:00:01",248.474468085106,11.6649692611292,47,13,2010-09-28 20:36:01
2010-09-28,"21:00:01",220.266666666667,3.76129560560831,60,0,2010-09-28 21:29:31
2010-09-28,"22:00:01",223.55,4.78445576310959,60,0,2010-09-28 22:29:31
2010-09-28,"23:00:01",262.516666666667,31.963581854538,60,0,2010-09-28 23:29:31
2010-09-29,"00:00:01",290.423404255319,18.7704927174213,47,13,2010-09-29 00:36:01
2010-09-29,"01:00:01",317.89,9.3530870458975,60,0,2010-09-29 01:29:31
2010-09-29,"02:00:01",315.15,4.31946716739108,60,0,2010-09-29 02:29:31
2010-09-29,"03:00:01",342.023333333333,11.9871451863033,60,0,2010-09-29 03:29:31
2010-09-29,"04:00:01",374.806382978723,7.9585175661136,47,13,2010-09-29 04:36:01
2010-09-29,"05:00:01",404.986666666667,62.4915464565494,60,0,2010-09-29 05:29:31
2010-09-29,"06:00:01",369.158333333333,15.4373231593979,60,0,2010-09-29 06:29:31
2010-09-29,"07:00:01",388.981666666667,27.2242694049403,60,0,2010-09-29 07:29:31
2010-09-29,"08:00:01",407.225531914894,11.8678679834158,47,13,2010-09-29 08:36:01
2010-09-29,"09:00:01",426.54,17.6404984748356,60,0,2010-09-29 09:29:31
2010-09-29,"10:00:01",373.951666666667,24.8567999881263,60,0,2010-09-29 10:29:31
2010-09-29,"11:00:01",378.212195121951,43.4036069648707,41,17,2010-09-29 11:20:47
2010-09-29,"12:00:01",294.294444444444,17.9650543027465,54,6,2010-09-29 12:32:27
2010-09-29,"13:00:01",278.441666666667,4.66557140092991,60,0,2010-09-29 13:29:31
2010-09-29,"14:00:01",281.56,12.9020858074118,45,15,2010-09-29 14:26:41
2010-09-29,"15:00:01",274.36,12.006357073213,60,0,2010-09-29 15:29:31
2010-09-29,"16:00:01",253.110416666667,7.96613148815187,48,12,2010-09-29 16:35:31
2010-09-29,"17:00:01",231.726666666667,7.74421307546429,60,0,2010-09-29 17:29:31
2010-09-29,"18:00:01",227.713333333333,5.15138509156343,60,0,2010-09-29 18:29:31
2010-09-29,"19:00:01",213.498333333333,6.84861712298002,60,0,2010-09-29 19:29:31
2010-09-29,"20:00:01",210.836734693878,6.14080253568806,49,11,2010-09-29 20:34:47
2010-09-29,"21:00:01",269.515,54.3073576343053,60,0,2010-09-29 21:29:31
2010-09-29,"22:00:01",300.011666666667,10.7052512326803,60,0,2010-09-29 22:29:31
2010-09-29,"23:00:01",297.065,14.8183558295624,60,0,2010-09-29 23:29:31
2010-09-30,"00:00:01",291.717021276596,9.8773636499549,47,13,2010-09-30 00:36:01
2010-09-30,"01:00:01",307.173333333333,11.9202984075187,60,0,2010-09-30 01:29:31
2010-09-30,"02:00:01",275.99,22.6315940854253,60,0,2010-09-30 02:29:31
2010-09-30,"03:00:01",249.301666666667,7.5278351642346,60,0,2010-09-30 03:29:31
2010-09-30,"04:00:01",256.646808510638,5.52633423055031,47,13,2010-09-30 04:36:01
2010-09-30,"05:00:01",286.73,52.6351506575764,60,0,2010-09-30 05:29:31
2010-09-30,"06:00:01",260.966666666667,65.5715669744153,60,0,2010-09-30 06:29:31
2010-09-30,"07:00:01",328.866666666667,32.8416367945423,60,0,2010-09-30 07:29:31
2010-09-30,"08:00:01",283.31914893617,7.79748115120663,47,13,2010-09-30 08:36:01
2010-09-30,"09:00:01",247.238333333333,10.185002128698,60,0,2010-09-30 09:29:31
2010-09-30,"10:00:01",213.353333333333,10.417365987825,60,0,2010-09-30 10:29:31
2010-09-30,"11:00:01",202.718333333333,4.72470935942873,60,0,2010-09-30 11:29:31
2010-09-30,"12:00:01",195.345833333333,4.29898346882705,48,12,2010-09-30 12:35:31
2010-09-30,"13:00:01",189.564444444444,6.5872174962904,45,15,2010-09-30 13:26:41
2010-09-30,"14:00:01",190.15,5.88677057448396,60,0,2010-09-30 14:29:31
2010-09-30,"15:00:01",185.823333333333,3.49029485747127,60,0,2010-09-30 15:29:31
2010-09-30,"16:00:01",195.534042553191,9.33931094646022,47,13,2010-09-30 16:36:01
2010-09-30,"17:00:01",208.633333333333,4.04473571517964,60,0,2010-09-30 17:29:31
2010-09-30,"18:00:01",200.548333333333,6.95356247354163,60,0,2010-09-30 18:29:31
2010-09-30,"19:00:01",185.278333333333,8.32260739103502,60,0,2010-09-30 19:29:31
2010-09-30,"20:00:01",189.576595744681,6.070785808528,47,13,2010-09-30 20:36:01
2010-09-30,"21:00:01",186.811666666667,4.09456405521514,60,0,2010-09-30 21:29:31
2010-09-30,"22:00:01",176.761666666667,3.83507857593764,60,0,2010-09-30 22:29:31
2010-09-30,"23:00:01",182.403333333333,4.7891461560444,60,0,2010-09-30 23:29:31
2010-10-01,"00:00:01",201.582978723404,4.5688605348045,47,13,2010-10-01 00:36:01
2010-10-01,"01:00:01",211.996666666667,4.13119454414603,60,0,2010-10-01 01:29:31
2010-10-01,"02:00:01",220.923333333333,5.24146979860778,60,0,2010-10-01 02:29:31
2010-10-01,"03:00:01",244.566666666667,12.9866380700157,60,0,2010-10-01 03:29:31
2010-10-01,"04:00:01",267.912765957447,10.7681417601076,47,13,2010-10-01 04:36:01
2010-10-01,"05:00:01",260.325,10.8395012862951,60,0,2010-10-01 05:29:31
2010-10-01,"06:00:01",243.09,5.64106312855467,60,0,2010-10-01 06:29:31
2010-10-01,"07:00:01",244.341666666667,6.74705941388271,60,0,2010-10-01 07:29:31
2010-10-01,"08:00:01",267.025531914894,18.8233835622785,47,13,2010-10-01 08:36:01
2010-10-01,"09:00:01",221.38,26.0504777274911,60,0,2010-10-01 09:29:31
2010-10-01,"10:00:01",175.826666666667,7.94542543296043,60,0,2010-10-01 10:29:31
2010-10-01,"11:00:01",173.548333333333,5.54982032589502,60,0,2010-10-01 11:29:31
2010-10-01,"12:00:01",165.627272727273,11.7408281417686,33,27,2010-10-01 12:34:22
2010-10-01,"13:00:01",161.973333333333,4.38042125776508,60,0,2010-10-01 13:29:31
2010-10-01,"14:00:01",161.23,5.10221952367757,60,0,2010-10-01 14:29:31
2010-10-01,"15:00:01",160.908333333333,17.4273143458978,60,0,2010-10-01 15:29:31
2010-10-01,"16:00:01",179.097872340426,7.47588847015064,47,13,2010-10-01 16:36:01
